t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.1	-
0.21	7	0	0	23.7	-
0.41	7	1	1	24.3	193.62.193.80:1
0.62	7	1	1	24.8	193.62.193.80:1
0.83	10	0	0	27.1	-
1.04	10	1	1	27.1	193.62.193.165:1
1.25	10	1	1	27.1	193.62.193.165:1
1.46	10	1	1	27.1	193.62.193.165:1
1.67	10	1	1	27.1	193.62.193.165:1
1.88	10	2	1	27.1	193.62.193.165:1
2.09	10	1	1	27.1	193.62.193.165:1
2.29	10	2	1	27.1	193.62.193.165:1
2.50	7	0	0	19.4	-
2.71	7	1	1	19.4	193.62.193.165:1
2.92	7	1	1	19.4	193.62.193.165:1
3.13	7	1	1	19.4	193.62.193.165:1
3.34	7	1	1	19.4	193.62.193.165:1
3.55	7	2	1	19.4	193.62.193.165:1
3.76	7	1	1	19.4	193.62.193.165:1
3.97	7	0	0	23.7	-
4.18	7	1	1	24.3	193.62.193.80:1
4.38	7	1	1	24.7	193.62.193.80:1
4.59	10	0	0	27.0	-
4.80	10	1	1	27.0	193.62.193.165:1
5.01	10	1	1	27.0	193.62.193.165:1
5.22	10	1	1	27.0	193.62.193.165:1
5.43	10	1	1	27.0	193.62.193.165:1
5.64	10	2	1	27.0	193.62.193.165:1
5.85	10	1	1	27.0	193.62.193.165:1
6.06	10	1	1	27.0	193.62.193.165:1
6.27	7	1	1	19.3	193.62.193.165:1
6.48	7	1	1	19.3	193.62.193.165:1
6.69	7	1	1	19.3	193.62.193.165:1
6.90	7	1	1	19.3	193.62.193.165:1
7.11	7	1	1	19.3	193.62.193.165:1
7.32	7	2	1	19.3	193.62.193.165:1
7.53	7	1	1	19.3	193.62.193.165:1
7.74	7	1	1	24.3	193.62.193.80:1
7.94	7	1	1	24.7	193.62.193.80:1
8.15	7	1	1	24.7	193.62.193.80:1
8.36	10	1	1	27.1	193.62.193.165:1
8.57	10	1	1	27.1	193.62.193.165:1
8.78	10	1	1	27.1	193.62.193.165:1
8.99	10	1	1	27.1	193.62.193.165:1
9.20	10	1	1	27.1	193.62.193.165:1
9.41	10	2	1	27.1	193.62.193.165:1
