t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	21.4	-
0.20	5	0	0	66.5	-
0.41	6	0	0	76.1	-
0.63	8	3	3	97.2	193.62.193.80:3
0.85	10	5	5	119.3	193.62.193.80:5
1.08	9	4	4	108.5	193.62.193.80:4
1.31	9	4	4	108.4	193.62.193.80:4
1.54	9	4	4	108.7	193.62.193.80:4
1.77	8	3	3	98.3	193.62.193.80:3
1.99	8	3	3	97.9	193.62.193.80:3
2.21	9	4	4	108.1	193.62.193.80:4
2.44	9	4	4	108.5	193.62.193.80:4
2.67	9	4	4	108.2	193.62.193.80:4
2.89	8	3	3	98.5	193.62.193.80:3
3.12	8	3	3	97.9	193.62.193.80:3
3.33	9	4	4	108.5	193.62.193.80:4
3.57	9	4	4	108.2	193.62.193.80:4
3.79	9	4	4	108.7	193.62.193.80:4
4.02	8	3	3	97.8	193.62.193.80:3
4.24	9	3	3	97.5	193.62.193.80:3
4.46	9	4	4	108.2	193.62.193.80:4
4.68	9	4	4	108.1	193.62.193.80:4
4.91	8	3	3	97.7	193.62.193.80:3
5.13	8	3	3	98.1	193.62.193.80:3
5.36	9	4	4	97.1	193.62.193.80:4
5.58	9	4	4	108.5	193.62.193.80:4
5.81	9	4	4	108.4	193.62.193.80:4
6.03	8	3	3	98.3	193.62.193.80:3
6.25	8	3	3	97.8	193.62.193.80:3
6.47	9	4	4	108.2	193.62.193.80:4
6.69	9	4	4	108.5	193.62.193.80:4
6.92	9	4	4	108.5	193.62.193.80:4
7.15	8	3	3	98.3	193.62.193.80:3
7.37	9	3	3	97.7	193.62.193.80:3
7.60	9	4	4	108.1	193.62.193.80:4
7.83	9	4	4	108.5	193.62.193.80:4
8.05	9	4	4	108.4	193.62.193.80:4
8.28	8	3	3	98.2	193.62.193.80:3
8.50	8	3	3	97.7	193.62.193.80:3
8.72	9	4	4	108.5	193.62.193.80:4
8.94	9	4	4	108.6	193.62.193.80:4
