t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.8	-
0.20	5	0	0	66.5	-
0.41	6	0	0	76.1	-
0.62	8	3	3	97.2	193.62.193.80:3
0.84	10	5	5	119.0	193.62.193.80:5
1.07	9	4	4	108.5	193.62.193.80:4
1.30	9	4	4	108.6	193.62.193.80:4
1.52	8	3	3	98.4	193.62.193.80:3
1.75	9	3	3	97.7	193.62.193.80:3
1.98	9	4	4	108.5	193.62.193.80:4
2.21	9	4	4	108.5	193.62.193.80:4
2.43	9	4	4	108.1	193.62.193.80:4
2.65	8	3	3	98.1	193.62.193.80:3
2.88	8	3	3	97.8	193.62.193.80:3
3.10	9	4	4	108.5	193.62.193.80:4
3.33	9	4	4	108.6	193.62.193.80:4
3.55	9	4	4	108.4	193.62.193.80:4
3.78	8	3	3	98.2	193.62.193.80:3
4.01	8	3	3	97.8	193.62.193.80:3
4.23	9	4	4	108.7	193.62.193.80:4
4.46	9	4	4	108.7	193.62.193.80:4
4.68	9	4	4	108.7	193.62.193.80:4
4.90	8	3	3	98.4	193.62.193.80:3
5.13	8	3	3	97.8	193.62.193.80:3
5.35	9	4	4	107.8	193.62.193.80:4
5.57	9	4	4	108.4	193.62.193.80:4
5.79	9	5	5	109.4	193.62.193.80:5
6.02	10	5	5	119.3	193.62.193.80:5
6.24	9	4	4	108.4	193.62.193.80:4
6.47	9	4	4	108.3	193.62.193.80:4
6.69	10	5	5	119.2	193.62.193.80:5
6.92	8	4	4	98.8	193.62.193.80:4
7.15	8	3	3	98.3	193.62.193.80:3
7.37	9	3	3	97.7	193.62.193.80:3
7.59	9	4	4	108.4	193.62.193.80:4
7.81	9	4	4	108.5	193.62.193.80:4
8.04	8	3	3	98.3	193.62.193.80:3
8.27	8	3	3	98.0	193.62.193.80:3
8.49	9	4	4	108.3	193.62.193.80:4
8.71	9	4	4	108.4	193.62.193.80:4
8.94	9	4	4	107.9	193.62.193.80:4
9.16	8	3	3	98.2	193.62.193.80:3
9.38	8	3	3	97.9	193.62.193.80:3
9.60	9	4	4	108.6	193.62.193.80:4
9.83	9	4	4	108.4	193.62.193.80:4
10.06	9	4	4	108.5	193.62.193.80:4
10.28	8	3	3	98.2	193.62.193.80:3
10.51	9	3	3	97.8	193.62.193.80:3
10.72	9	4	4	108.6	193.62.193.80:4
10.95	9	4	4	108.7	193.62.193.80:4
11.18	9	3	3	108.6	193.62.193.80:3
11.40	8	3	3	98.0	193.62.193.80:3
11.62	9	4	4	108.3	193.62.193.80:4
11.84	9	4	4	108.5	193.62.193.80:4
12.06	9	4	4	108.6	193.62.193.80:4
12.29	9	4	4	109.0	193.62.193.80:4
12.51	8	3	3	97.6	193.62.193.80:3
12.73	9	4	4	108.6	193.62.193.80:4
12.95	9	4	4	108.5	193.62.193.80:4
13.18	9	4	4	108.5	193.62.193.80:4
13.41	9	4	4	109.1	193.62.193.80:4
13.64	9	4	4	108.8	193.62.193.80:4
13.87	9	4	4	108.5	193.62.193.80:4
14.09	9	4	4	108.5	193.62.193.80:4
14.32	9	4	4	108.3	193.62.193.80:4
14.54	8	3	3	98.2	193.62.193.80:3
14.76	8	3	3	97.7	193.62.193.80:3
14.98	9	4	4	108.6	193.62.193.80:4
15.21	9	4	4	107.8	193.62.193.80:4
15.43	9	4	4	108.3	193.62.193.80:4
15.66	8	3	3	98.2	193.62.193.80:3
15.88	8	3	3	97.6	193.62.193.80:3
16.11	9	4	4	108.5	193.62.193.80:4
16.33	9	4	4	108.6	193.62.193.80:4
16.56	9	4	4	108.2	193.62.193.80:4
16.78	8	3	3	98.1	193.62.193.80:3
