t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.1	-
0.20	7	0	0	23.5	-
0.41	7	1	1	24.1	193.62.193.80:1
0.62	7	1	1	24.7	193.62.193.80:1
0.83	7	1	1	24.7	193.62.193.80:1
1.03	7	1	1	24.7	193.62.193.80:1
1.24	10	0	0	27.1	-
1.45	10	1	1	27.1	193.62.193.165:1
1.66	10	1	1	27.1	193.62.193.165:1
1.87	10	1	1	27.1	193.62.193.165:1
2.07	10	1	1	27.1	193.62.193.165:1
2.28	10	2	1	27.1	193.62.193.165:1
2.49	10	1	1	27.1	193.62.193.165:1
2.70	10	1	1	27.1	193.62.193.165:1
2.90	7	0	0	18.7	-
3.11	7	1	1	18.7	193.62.193.165:1
3.32	7	1	1	18.7	193.62.193.165:1
3.52	7	1	1	18.7	193.62.193.165:1
3.73	7	1	1	18.7	193.62.193.165:1
3.94	7	2	1	18.7	193.62.193.165:1
4.15	6	0	0	14.7	-
4.35	7	1	1	24.3	193.62.193.80:1
4.56	7	1	1	24.7	193.62.193.80:1
4.77	6	0	0	14.2	-
4.97	10	1	1	27.1	193.62.193.165:1
5.18	10	1	1	27.1	193.62.193.165:1
5.38	10	1	1	27.1	193.62.193.165:1
5.59	10	1	1	27.1	193.62.193.165:1
5.80	10	1	1	27.1	193.62.193.165:1
6.01	10	2	1	27.1	193.62.193.165:1
6.21	10	2	1	27.1	193.62.193.165:1
6.42	7	0	0	18.9	-
6.63	7	1	1	18.9	193.62.193.165:1
6.84	7	1	1	18.9	193.62.193.165:1
7.05	7	1	1	18.9	193.62.193.165:1
7.25	7	1	1	18.9	193.62.193.165:1
7.46	7	1	1	18.9	193.62.193.165:1
7.67	7	2	1	19.0	193.62.193.165:1
7.88	7	0	0	23.7	-
8.09	7	1	1	24.4	193.62.193.80:1
8.30	7	1	1	24.9	193.62.193.80:1
8.50	10	0	0	27.1	-
8.71	10	1	1	27.1	193.62.193.165:1
8.92	10	1	1	27.1	193.62.193.165:1
9.13	10	1	1	27.1	193.62.193.165:1
9.34	10	1	1	27.1	193.62.193.165:1
9.54	10	1	1	27.1	193.62.193.165:1
9.75	10	1	1	27.1	193.62.193.165:1
9.96	10	2	1	27.1	193.62.193.165:1
10.17	10	2	1	27.1	193.62.193.165:1
10.37	7	0	0	18.9	-
10.58	7	1	1	18.9	193.62.193.165:1
10.79	7	1	1	18.9	193.62.193.165:1
11.00	7	1	1	18.9	193.62.193.165:1
11.21	7	1	1	18.9	193.62.193.165:1
11.41	7	1	1	18.9	193.62.193.165:1
11.62	7	2	1	19.0	193.62.193.165:1
11.83	7	0	0	23.8	-
12.04	7	1	1	24.4	193.62.193.80:1
12.25	7	1	1	24.9	193.62.193.80:1
12.45	10	0	0	27.2	-
12.66	10	1	1	27.2	193.62.193.165:1
12.87	10	1	1	27.2	193.62.193.165:1
13.08	10	1	1	27.2	193.62.193.165:1
13.29	10	1	1	27.2	193.62.193.165:1
13.50	10	2	1	27.2	193.62.193.165:1
13.70	10	1	1	27.2	193.62.193.165:1
13.91	10	1	1	27.2	193.62.193.165:1
14.12	7	1	1	18.9	193.62.193.165:1
14.32	7	1	1	18.9	193.62.193.165:1
14.53	7	1	1	18.9	193.62.193.165:1
14.74	7	1	1	18.9	193.62.193.165:1
14.94	7	1	1	18.9	193.62.193.165:1
15.15	7	2	1	18.9	193.62.193.165:1
15.36	7	0	0	23.6	-
15.56	7	1	1	24.3	193.62.193.80:1
15.77	7	1	1	24.7	193.62.193.80:1
15.98	6	0	0	14.2	-
16.18	10	1	1	27.1	193.62.193.165:1
16.39	10	1	1	27.1	193.62.193.165:1
16.60	10	1	1	27.1	193.62.193.165:1
16.80	10	1	1	27.1	193.62.193.165:1
17.01	10	1	1	27.1	193.62.193.165:1
17.22	10	2	1	27.1	193.62.193.165:1
17.43	10	2	1	27.1	193.62.193.165:1
17.63	7	0	0	18.7	-
17.84	7	1	1	19.0	193.62.193.165:1
18.05	7	1	1	19.0	193.62.193.165:1
18.26	7	1	1	19.0	193.62.193.165:1
18.46	7	1	1	19.0	193.62.193.165:1
18.67	7	1	1	19.0	193.62.193.165:1
18.88	7	2	1	19.0	193.62.193.165:1
19.09	5	0	0	11.2	-
19.29	7	1	1	24.4	193.62.193.80:1
19.50	7	1	1	24.8	193.62.193.80:1
19.70	10	0	0	27.3	-
19.91	10	1	1	27.3	193.62.193.165:1
20.12	10	1	1	27.3	193.62.193.165:1
20.33	10	1	1	27.3	193.62.193.165:1
20.54	10	1	1	27.3	193.62.193.165:1
20.74	10	1	1	27.3	193.62.193.165:1
20.95	10	2	1	27.3	193.62.193.165:1
21.16	10	2	1	27.3	193.62.193.165:1
21.36	7	0	0	19.0	-
21.57	7	1	1	19.0	193.62.193.165:1
21.78	7	1	1	19.0	193.62.193.165:1
21.99	7	1	1	19.0	193.62.193.165:1
22.19	7	1	1	19.0	193.62.193.165:1
22.40	7	1	1	19.0	193.62.193.165:1
22.61	7	2	1	19.0	193.62.193.165:1
22.81	7	0	0	23.5	-
23.02	7	1	1	24.8	193.62.193.80:1
23.23	7	1	1	24.8	193.62.193.80:1
23.44	10	0	0	27.1	-
23.65	10	1	1	27.1	193.62.193.165:1
23.85	10	1	1	27.1	193.62.193.165:1
24.06	10	1	1	27.1	193.62.193.165:1
24.27	10	1	1	27.1	193.62.193.165:1
24.48	10	2	1	27.1	193.62.193.165:1
24.68	10	1	1	27.1	193.62.193.165:1
24.89	10	1	1	27.1	193.62.193.165:1
25.10	7	0	0	19.0	-
25.31	7	1	1	19.0	193.62.193.165:1
25.51	7	1	1	19.0	193.62.193.165:1
25.72	7	1	1	19.0	193.62.193.165:1
25.93	7	1	1	19.0	193.62.193.165:1
26.14	7	2	1	19.0	193.62.193.165:1
26.34	7	0	0	23.7	-
26.55	7	1	1	24.3	193.62.193.80:1
26.76	7	1	1	24.7	193.62.193.80:1
26.96	10	0	0	26.9	-
27.18	10	1	1	26.9	193.62.193.165:1
27.38	10	1	1	26.9	193.62.193.165:1
27.59	10	1	1	26.9	193.62.193.165:1
27.80	10	1	1	26.9	193.62.193.165:1
28.01	10	1	1	26.9	193.62.193.165:1
28.22	10	2	1	26.9	193.62.193.165:1
28.43	10	2	1	26.9	193.62.193.165:1
28.64	7	0	0	19.0	-
28.85	7	1	1	19.0	193.62.193.165:1
29.06	7	1	1	19.0	193.62.193.165:1
29.27	7	1	1	19.0	193.62.193.165:1
29.47	7	1	1	19.0	193.62.193.165:1
29.68	7	2	1	19.0	193.62.193.165:1
29.89	7	2	1	19.0	193.62.193.165:1
30.10	7	0	0	23.7	-
30.31	7	1	1	24.3	193.62.193.80:1
30.52	7	1	1	24.8	193.62.193.80:1
30.73	10	0	0	27.2	-
30.94	10	1	1	27.2	193.62.193.165:1
31.15	10	1	1	27.2	193.62.193.165:1
31.36	10	1	1	27.2	193.62.193.165:1
31.57	10	1	1	27.2	193.62.193.165:1
31.78	10	2	1	27.2	193.62.193.165:1
31.99	10	1	1	27.2	193.62.193.165:1
32.20	10	1	1	27.2	193.62.193.165:1
32.41	7	0	0	19.0	-
32.62	7	1	1	19.0	193.62.193.165:1
32.82	7	1	1	19.0	193.62.193.165:1
33.03	7	1	1	19.0	193.62.193.165:1
33.24	7	1	1	19.0	193.62.193.165:1
33.45	7	2	1	19.0	193.62.193.165:1
33.66	7	0	0	23.7	-
33.86	7	1	1	24.4	193.62.193.80:1
34.07	7	1	1	24.8	193.62.193.80:1
34.28	10	0	0	27.0	-
34.49	10	1	1	27.0	193.62.193.165:1
34.70	10	1	1	27.0	193.62.193.165:1
34.91	10	1	1	27.0	193.62.193.165:1
35.12	10	1	1	27.0	193.62.193.165:1
35.33	10	1	1	27.0	193.62.193.165:1
35.54	10	2	1	27.0	193.62.193.165:1
35.74	10	2	1	27.0	193.62.193.165:1
35.95	7	0	0	18.9	-
36.16	7	1	1	18.9	193.62.193.165:1
36.37	7	1	1	18.9	193.62.193.165:1
36.57	7	1	1	18.9	193.62.193.165:1
36.78	7	1	1	18.9	193.62.193.165:1
36.99	7	1	1	18.9	193.62.193.165:1
37.20	7	2	1	19.0	193.62.193.165:1
37.41	7	1	1	24.4	193.62.193.80:1
37.61	7	1	1	24.8	193.62.193.80:1
37.82	7	1	1	24.8	193.62.193.80:1
38.03	10	1	1	27.2	193.62.193.165:1
38.24	10	1	1	27.2	193.62.193.165:1
38.45	10	1	1	27.2	193.62.193.165:1
38.66	10	1	1	27.2	193.62.193.165:1
38.87	10	1	1	27.2	193.62.193.165:1
39.08	10	2	1	27.2	193.62.193.165:1
39.28	10	1	1	27.2	193.62.193.165:1
39.49	10	1	1	27.2	193.62.193.165:1
39.70	7	1	1	18.6	193.62.193.165:1
39.91	7	1	1	18.6	193.62.193.165:1
40.12	7	1	1	18.6	193.62.193.165:1
40.33	7	1	1	18.6	193.62.193.165:1
40.54	7	1	1	18.6	193.62.193.165:1
40.75	7	2	1	18.7	193.62.193.165:1
40.95	7	0	0	23.8	-
41.16	7	1	1	24.4	193.62.193.80:1
