t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.2	-
0.41	6	1	1	76.7	193.62.193.80:1
0.62	8	3	3	97.7	193.62.193.80:3
0.84	9	4	4	108.5	193.62.193.80:4
1.06	9	4	4	108.7	193.62.193.80:4
1.28	8	3	3	98.1	193.62.193.80:3
1.49	8	3	3	97.8	193.62.193.80:3
1.71	9	4	4	108.1	193.62.193.80:4
1.93	9	4	4	108.2	193.62.193.80:4
2.15	8	3	3	98.2	193.62.193.80:3
2.37	8	3	3	97.8	193.62.193.80:3
2.58	9	4	4	108.4	193.62.193.80:4
2.81	9	4	4	108.7	193.62.193.80:4
3.04	8	3	3	97.9	193.62.193.80:3
3.26	8	3	3	97.8	193.62.193.80:3
3.48	9	4	4	108.4	193.62.193.80:4
3.70	9	3	3	107.6	193.62.193.80:3
3.93	9	4	4	108.0	193.62.193.80:4
4.15	9	4	4	108.9	193.62.193.80:4
4.37	8	3	3	97.5	193.62.193.80:3
4.58	9	4	4	107.8	193.62.193.80:4
4.81	9	4	4	108.5	193.62.193.80:4
5.03	8	3	3	98.1	193.62.193.80:3
5.25	8	3	3	97.0	193.62.193.80:3
5.47	9	4	4	108.4	193.62.193.80:4
5.69	9	4	4	108.3	193.62.193.80:4
5.92	9	4	4	108.5	193.62.193.80:4
6.15	8	3	3	98.2	193.62.193.80:3
6.37	9	4	4	108.4	193.62.193.80:4
6.60	9	4	4	108.2	193.62.193.80:4
6.82	9	4	4	108.4	193.62.193.80:4
7.04	8	3	3	98.3	193.62.193.80:3
7.26	8	3	3	97.8	193.62.193.80:3
7.48	9	4	4	108.6	193.62.193.80:4
7.71	9	4	4	108.4	193.62.193.80:4
7.93	9	4	4	108.2	193.62.193.80:4
8.16	8	3	3	98.2	193.62.193.80:3
8.38	8	3	3	97.9	193.62.193.80:3
8.60	9	4	4	108.5	193.62.193.80:4
8.82	9	4	4	107.9	193.62.193.80:4
9.04	8	3	3	98.2	193.62.193.80:3
9.27	8	3	3	98.1	193.62.193.80:3
9.48	9	4	4	108.3	193.62.193.80:4
9.71	9	4	4	108.4	193.62.193.80:4
9.93	9	4	4	108.5	193.62.193.80:4
10.15	8	3	3	98.2	193.62.193.80:3
10.37	9	4	4	108.5	193.62.193.80:4
10.59	9	4	4	108.5	193.62.193.80:4
10.81	9	4	4	108.3	193.62.193.80:4
11.03	8	3	3	97.7	193.62.193.80:3
11.25	9	3	3	97.4	193.62.193.80:3
11.46	9	4	4	108.4	193.62.193.80:4
11.69	9	4	4	108.3	193.62.193.80:4
11.92	8	3	3	97.6	193.62.193.80:3
12.13	8	3	3	97.6	193.62.193.80:3
12.35	9	4	4	108.3	193.62.193.80:4
12.57	9	4	4	108.5	193.62.193.80:4
12.79	8	3	3	98.3	193.62.193.80:3
13.01	8	3	3	97.7	193.62.193.80:3
13.23	9	4	4	108.3	193.62.193.80:4
13.45	9	4	4	108.1	193.62.193.80:4
13.67	8	3	3	98.1	193.62.193.80:3
13.89	8	3	3	97.5	193.62.193.80:3
14.11	9	4	4	108.4	193.62.193.80:4
14.33	9	4	4	108.5	193.62.193.80:4
14.55	9	3	3	108.3	193.62.193.80:3
14.77	8	3	3	98.1	193.62.193.80:3
14.99	9	3	3	97.8	193.62.193.80:3
