t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.8	-
0.20	5	0	0	66.4	-
0.41	6	1	1	76.9	193.62.193.80:1
0.62	8	3	3	98.0	193.62.193.80:3
0.84	9	4	4	108.6	193.62.193.80:4
1.06	9	4	4	108.4	193.62.193.80:4
1.29	8	3	3	98.3	193.62.193.80:3
1.50	8	3	3	97.7	193.62.193.80:3
1.72	9	4	4	108.6	193.62.193.80:4
1.95	9	4	4	108.6	193.62.193.80:4
2.17	8	3	3	98.3	193.62.193.80:3
2.39	8	3	3	97.5	193.62.193.80:3
2.61	9	4	4	108.5	193.62.193.80:4
2.83	9	4	4	108.7	193.62.193.80:4
3.05	8	3	3	98.9	193.62.193.80:3
3.27	8	3	3	98.1	193.62.193.80:3
3.49	9	4	4	108.5	193.62.193.80:4
3.72	9	4	4	108.6	193.62.193.80:4
3.94	9	4	4	108.6	193.62.193.80:4
4.16	8	3	3	98.2	193.62.193.80:3
4.38	8	3	3	97.9	193.62.193.80:3
4.60	9	4	4	108.2	193.62.193.80:4
4.82	9	4	4	108.7	193.62.193.80:4
5.04	8	3	3	98.4	193.62.193.80:3
5.26	8	3	3	98.0	193.62.193.80:3
5.48	9	4	4	108.5	193.62.193.80:4
5.70	9	4	4	108.3	193.62.193.80:4
5.93	8	3	3	98.3	193.62.193.80:3
6.14	8	3	3	97.8	193.62.193.80:3
6.37	9	4	4	108.5	193.62.193.80:4
6.59	9	4	4	108.4	193.62.193.80:4
6.81	8	3	3	98.4	193.62.193.80:3
7.02	8	3	3	98.5	193.62.193.80:3
7.24	9	4	4	108.7	193.62.193.80:4
7.47	9	4	4	108.7	193.62.193.80:4
7.69	9	4	4	108.6	193.62.193.80:4
7.91	8	3	3	98.3	193.62.193.80:3
8.14	8	3	3	98.0	193.62.193.80:3
8.35	9	4	4	108.6	193.62.193.80:4
8.58	9	4	4	108.6	193.62.193.80:4
8.80	8	3	3	98.4	193.62.193.80:3
9.02	8	3	3	97.8	193.62.193.80:3
9.24	9	4	4	108.2	193.62.193.80:4
9.46	9	4	4	108.3	193.62.193.80:4
9.70	9	4	4	108.6	193.62.193.80:4
9.92	8	3	3	98.5	193.62.193.80:3
10.14	8	3	3	97.9	193.62.193.80:3
10.35	9	4	4	108.6	193.62.193.80:4
10.58	9	4	4	108.6	193.62.193.80:4
10.80	8	3	3	97.8	193.62.193.80:3
11.02	8	3	3	97.8	193.62.193.80:3
11.23	9	4	4	108.5	193.62.193.80:4
11.45	9	4	4	108.4	193.62.193.80:4
11.68	8	3	3	98.1	193.62.193.80:3
11.89	8	3	3	97.8	193.62.193.80:3
12.12	9	4	4	108.7	193.62.193.80:4
12.34	9	4	4	108.6	193.62.193.80:4
12.57	9	4	4	108.8	193.62.193.80:4
12.79	8	3	3	98.4	193.62.193.80:3
13.00	8	3	3	97.4	193.62.193.80:3
13.23	9	4	4	108.3	193.62.193.80:4
13.45	9	4	4	108.6	193.62.193.80:4
13.68	8	3	3	98.3	193.62.193.80:3
13.90	8	3	3	97.8	193.62.193.80:3
14.12	9	4	4	108.7	193.62.193.80:4
14.34	9	4	4	108.5	193.62.193.80:4
14.57	9	4	4	108.1	193.62.193.80:4
14.80	8	3	3	98.4	193.62.193.80:3
15.02	8	3	3	97.8	193.62.193.80:3
15.24	9	4	4	108.6	193.62.193.80:4
15.47	9	4	4	108.6	193.62.193.80:4
15.69	9	4	4	108.6	193.62.193.80:4
15.91	8	3	3	98.2	193.62.193.80:3
16.13	8	3	3	97.9	193.62.193.80:3
16.35	9	4	4	108.5	193.62.193.80:4
16.57	9	4	4	108.8	193.62.193.80:4
16.81	8	3	3	98.3	193.62.193.80:3
17.03	8	3	3	98.2	193.62.193.80:3
17.25	9	4	4	108.4	193.62.193.80:4
17.47	9	4	4	108.4	193.62.193.80:4
17.69	8	4	4	98.8	193.62.193.80:4
17.91	8	3	3	98.2	193.62.193.80:3
18.13	9	3	3	97.2	193.62.193.80:3
18.35	9	4	4	108.2	193.62.193.80:4
18.58	9	4	4	108.4	193.62.193.80:4
18.81	8	3	3	99.0	193.62.193.80:3
19.03	8	3	3	98.1	193.62.193.80:3
19.25	9	4	4	97.6	193.62.193.80:4
19.47	9	4	4	108.6	193.62.193.80:4
19.70	9	4	4	108.5	193.62.193.80:4
19.93	8	3	3	97.8	193.62.193.80:3
20.16	8	3	3	98.1	193.62.193.80:3
20.37	9	4	4	108.5	193.62.193.80:4
20.59	9	4	4	108.7	193.62.193.80:4
20.82	8	4	4	99.1	193.62.193.80:4
21.05	8	3	3	98.4	193.62.193.80:3
21.26	8	3	3	97.7	193.62.193.80:3
21.49	9	4	4	108.4	193.62.193.80:4
21.71	9	4	4	108.3	193.62.193.80:4
21.93	8	3	3	97.9	193.62.193.80:3
22.15	8	3	3	97.7	193.62.193.80:3
22.37	9	4	4	108.6	193.62.193.80:4
22.60	9	4	4	108.6	193.62.193.80:4
22.82	9	4	4	107.7	193.62.193.80:4
23.05	8	3	3	98.2	193.62.193.80:3
23.27	8	3	3	97.8	193.62.193.80:3
23.49	9	4	4	108.8	193.62.193.80:4
23.72	9	4	4	108.6	193.62.193.80:4
23.94	8	3	3	98.1	193.62.193.80:3
24.16	8	3	3	97.7	193.62.193.80:3
24.38	9	4	4	108.7	193.62.193.80:4
24.60	9	4	4	108.6	193.62.193.80:4
24.83	9	4	4	108.4	193.62.193.80:4
25.05	8	3	3	98.2	193.62.193.80:3
25.27	8	3	3	97.7	193.62.193.80:3
25.49	7	3	3	88.7	193.62.193.80:3
25.71	5	1	1	67.8	193.62.193.80:1
25.92	4	8	8	60.5	193.62.193.165:8
26.12	4	8	8	60.9	193.62.193.165:8
26.33	4	8	8	60.9	193.62.193.165:8
26.54	4	8	8	61.4	193.62.193.165:8
26.75	4	8	8	61.4	193.62.193.165:8
26.96	4	8	8	61.4	193.62.193.165:8
27.16	4	8	8	61.4	193.62.193.165:8
27.37	4	8	8	61.7	193.62.193.165:8
27.58	4	8	8	62.6	193.62.193.165:8
27.79	4	8	8	63.1	193.62.193.165:8
28.00	4	8	8	64.5	193.62.193.165:8
28.21	4	8	8	64.6	193.62.193.165:8
28.41	4	8	8	65.8	193.62.193.165:8
28.62	4	8	8	65.3	193.62.193.165:8
28.84	4	8	8	65.9	193.62.193.165:8
29.05	4	8	8	64.9	193.62.193.165:8
29.26	4	8	8	66.9	193.62.193.165:8
29.47	4	8	8	67.1	193.62.193.165:8
29.69	4	8	8	68.1	193.62.193.165:8
29.90	4	8	8	67.9	193.62.193.165:8
30.11	4	8	8	66.3	193.62.193.165:8
30.33	4	8	8	67.3	193.62.193.165:8
30.54	4	8	8	66.0	193.62.193.165:8
30.75	4	8	8	66.6	193.62.193.165:8
30.96	4	8	8	64.9	193.62.193.165:8
31.18	4	8	8	64.9	193.62.193.165:8
31.39	4	8	8	65.3	193.62.193.165:8
31.60	4	8	8	65.0	193.62.193.165:8
31.81	4	8	8	65.0	193.62.193.165:8
32.02	4	8	8	65.2	193.62.193.165:8
32.24	4	8	8	64.9	193.62.193.165:8
32.45	4	8	8	65.1	193.62.193.165:8
32.66	4	8	8	65.2	193.62.193.165:8
32.87	4	8	8	64.9	193.62.193.165:8
33.08	4	8	8	64.9	193.62.193.165:8
33.29	4	8	8	64.9	193.62.193.165:8
33.50	4	8	8	64.9	193.62.193.165:8
33.71	4	8	8	65.0	193.62.193.165:8
33.92	4	8	8	65.5	193.62.193.165:8
34.13	4	8	8	64.9	193.62.193.165:8
34.34	4	8	8	65.5	193.62.193.165:8
34.55	4	8	8	65.4	193.62.193.165:8
34.77	4	8	8	65.2	193.62.193.165:8
34.98	4	8	8	64.9	193.62.193.165:8
35.19	4	8	8	64.9	193.62.193.165:8
35.40	4	8	8	66.2	193.62.193.165:8
35.61	4	8	8	64.9	193.62.193.165:8
35.82	4	8	8	64.9	193.62.193.165:8
36.03	4	8	8	64.9	193.62.193.165:8
36.25	4	8	8	64.9	193.62.193.165:8
36.46	4	8	8	64.9	193.62.193.165:8
36.68	4	8	8	65.2	193.62.193.165:8
36.89	4	8	8	65.3	193.62.193.165:8
37.11	4	8	8	65.0	193.62.193.165:8
