t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.5	-
0.41	6	1	1	77.1	193.62.193.80:1
0.62	8	3	3	97.9	193.62.193.80:3
0.85	9	4	4	108.6	193.62.193.80:4
1.08	9	4	4	108.4	193.62.193.80:4
1.31	8	3	3	98.5	193.62.193.80:3
1.53	8	3	3	98.4	193.62.193.80:3
1.75	9	4	4	108.6	193.62.193.80:4
1.97	9	4	4	108.9	193.62.193.80:4
2.20	9	4	4	108.4	193.62.193.80:4
2.43	8	3	3	98.3	193.62.193.80:3
2.65	8	3	3	98.5	193.62.193.80:3
2.87	9	4	4	108.6	193.62.193.80:4
3.10	9	4	4	108.5	193.62.193.80:4
3.33	9	4	4	108.5	193.62.193.80:4
3.56	9	3	3	108.1	193.62.193.80:3
3.78	8	3	3	98.0	193.62.193.80:3
4.00	9	4	4	107.6	193.62.193.80:4
4.23	9	4	4	108.1	193.62.193.80:4
4.46	9	4	4	108.5	193.62.193.80:4
4.68	8	4	4	99.2	193.62.193.80:4
4.91	8	3	3	97.7	193.62.193.80:3
5.13	9	4	4	108.1	193.62.193.80:4
5.35	9	4	4	108.5	193.62.193.80:4
5.58	9	4	4	108.7	193.62.193.80:4
5.81	8	3	3	98.8	193.62.193.80:3
6.03	8	3	3	98.2	193.62.193.80:3
6.26	9	3	3	97.8	193.62.193.80:3
6.49	9	4	4	108.5	193.62.193.80:4
6.71	9	4	4	108.6	193.62.193.80:4
6.94	9	4	4	108.8	193.62.193.80:4
7.17	8	3	3	98.5	193.62.193.80:3
7.39	8	3	3	98.0	193.62.193.80:3
7.61	9	4	4	108.2	193.62.193.80:4
7.84	9	4	4	108.4	193.62.193.80:4
8.06	8	3	3	99.0	193.62.193.80:3
8.28	8	3	3	98.4	193.62.193.80:3
8.50	9	4	4	108.7	193.62.193.80:4
8.73	9	4	4	108.5	193.62.193.80:4
8.95	9	4	4	108.8	193.62.193.80:4
9.17	8	3	3	98.6	193.62.193.80:3
9.40	8	3	3	98.0	193.62.193.80:3
9.61	9	4	4	108.5	193.62.193.80:4
9.83	9	4	4	108.6	193.62.193.80:4
10.06	8	3	3	99.0	193.62.193.80:3
10.29	8	3	3	98.5	193.62.193.80:3
10.50	9	4	4	108.5	193.62.193.80:4
10.73	9	4	4	108.6	193.62.193.80:4
10.96	9	4	4	107.7	193.62.193.80:4
11.18	8	3	3	98.5	193.62.193.80:3
11.40	8	3	3	97.9	193.62.193.80:3
11.62	9	4	4	108.5	193.62.193.80:4
11.84	9	4	4	108.6	193.62.193.80:4
12.07	9	4	4	108.7	193.62.193.80:4
12.29	8	3	3	98.4	193.62.193.80:3
12.52	8	3	3	97.9	193.62.193.80:3
12.74	9	4	4	108.6	193.62.193.80:4
12.96	9	4	4	108.5	193.62.193.80:4
13.18	8	3	3	98.5	193.62.193.80:3
