t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.5	-
0.41	6	0	0	76.1	-
0.63	8	3	3	97.2	193.62.193.80:3
0.84	10	5	5	118.6	193.62.193.80:5
1.07	9	4	4	108.1	193.62.193.80:4
1.30	9	4	4	108.5	193.62.193.80:4
1.53	9	3	3	98.2	193.62.193.80:3
1.76	8	3	3	98.2	193.62.193.80:3
1.98	9	4	4	108.4	193.62.193.80:4
2.21	10	5	5	119.0	193.62.193.80:5
2.44	9	4	4	108.7	193.62.193.80:4
2.68	9	4	4	108.4	193.62.193.80:4
2.91	8	3	3	98.2	193.62.193.80:3
3.13	8	3	3	97.6	193.62.193.80:3
3.35	9	4	4	108.6	193.62.193.80:4
3.58	9	4	4	108.5	193.62.193.80:4
3.80	9	4	4	108.4	193.62.193.80:4
4.02	9	4	4	108.8	193.62.193.80:4
4.24	9	3	3	97.8	193.62.193.80:3
4.47	9	4	4	108.6	193.62.193.80:4
4.69	9	4	4	108.5	193.62.193.80:4
4.92	8	3	3	98.3	193.62.193.80:3
5.13	9	4	4	109.0	193.62.193.80:4
5.35	9	4	4	108.5	193.62.193.80:4
5.58	9	4	4	108.5	193.62.193.80:4
5.80	9	3	3	108.6	193.62.193.80:3
6.02	8	3	3	98.4	193.62.193.80:3
6.24	9	4	4	108.5	193.62.193.80:4
6.46	10	5	5	119.3	193.62.193.80:5
6.69	9	4	4	108.2	193.62.193.80:4
6.92	8	3	3	98.2	193.62.193.80:3
7.14	9	4	4	109.0	193.62.193.80:4
7.37	9	4	4	108.5	193.62.193.80:4
7.59	9	4	4	108.4	193.62.193.80:4
7.81	9	4	4	108.4	193.62.193.80:4
8.03	9	4	4	108.2	193.62.193.80:4
8.25	9	4	4	107.9	193.62.193.80:4
8.48	9	4	4	108.6	193.62.193.80:4
8.70	9	4	4	108.6	193.62.193.80:4
8.93	9	4	4	108.1	193.62.193.80:4
9.15	8	3	3	98.0	193.62.193.80:3
9.37	9	4	4	108.4	193.62.193.80:4
9.60	9	4	4	108.2	193.62.193.80:4
9.82	9	4	4	108.4	193.62.193.80:4
10.04	8	3	3	98.2	193.62.193.80:3
10.26	9	4	4	108.8	193.62.193.80:4
10.48	9	4	4	108.5	193.62.193.80:4
10.71	9	4	4	108.1	193.62.193.80:4
10.93	9	4	4	108.6	193.62.193.80:4
11.16	8	3	3	98.1	193.62.193.80:3
11.39	8	3	3	97.2	193.62.193.80:3
11.60	9	4	4	108.3	193.62.193.80:4
11.83	9	4	4	108.4	193.62.193.80:4
12.06	9	4	4	108.5	193.62.193.80:4
12.28	8	3	3	98.1	193.62.193.80:3
12.50	9	4	4	108.3	193.62.193.80:4
12.73	9	4	4	108.5	193.62.193.80:4
12.95	9	4	4	108.5	193.62.193.80:4
13.17	8	3	3	98.3	193.62.193.80:3
13.39	9	4	4	109.1	193.62.193.80:4
