t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.2	-
0.20	7	0	0	23.6	-
0.41	7	1	1	24.3	193.62.193.80:1
0.62	7	1	1	24.8	193.62.193.80:1
0.83	10	0	0	27.0	-
1.04	10	1	1	27.0	193.62.193.165:1
1.24	10	1	1	27.0	193.62.193.165:1
1.45	10	1	1	27.0	193.62.193.165:1
1.66	10	1	1	27.0	193.62.193.165:1
1.86	10	1	1	27.0	193.62.193.165:1
2.07	10	2	1	27.0	193.62.193.165:1
2.28	10	2	1	27.0	193.62.193.165:1
2.49	7	0	0	19.4	-
2.70	7	1	1	19.4	193.62.193.165:1
2.90	7	1	1	19.4	193.62.193.165:1
3.11	7	1	1	19.4	193.62.193.165:1
3.32	7	1	1	19.4	193.62.193.165:1
3.53	7	1	1	19.4	193.62.193.165:1
3.73	7	2	1	19.4	193.62.193.165:1
3.94	7	0	0	23.7	-
4.15	7	1	1	24.3	193.62.193.80:1
4.35	7	1	1	24.3	193.62.193.80:1
4.56	10	0	0	27.0	-
4.77	10	1	1	27.0	193.62.193.165:1
4.98	10	1	1	27.0	193.62.193.165:1
5.18	10	1	1	27.0	193.62.193.165:1
5.39	10	1	1	27.0	193.62.193.165:1
5.60	10	1	1	27.0	193.62.193.165:1
5.81	10	2	1	27.0	193.62.193.165:1
6.01	10	2	1	27.0	193.62.193.165:1
6.22	7	0	0	19.4	-
6.43	7	1	1	19.4	193.62.193.165:1
6.64	7	1	1	19.4	193.62.193.165:1
6.84	7	1	1	19.4	193.62.193.165:1
7.05	7	1	1	19.4	193.62.193.165:1
7.25	7	2	1	19.4	193.62.193.165:1
7.46	7	2	1	19.4	193.62.193.165:1
7.67	7	2	1	19.4	193.62.193.165:1
7.87	7	2	1	19.4	193.62.193.165:1
8.08	7	2	1	19.4	193.62.193.165:1
8.29	7	2	1	19.4	193.62.193.165:1
8.50	7	2	1	19.4	193.62.193.165:1
8.70	7	2	1	19.4	193.62.193.165:1
8.91	7	2	1	19.4	193.62.193.165:1
9.12	7	2	1	19.4	193.62.193.165:1
9.32	7	2	1	19.4	193.62.193.165:1
9.53	7	2	1	19.4	193.62.193.165:1
9.74	7	2	1	19.4	193.62.193.165:1
9.95	7	2	1	19.4	193.62.193.165:1
10.16	7	2	1	19.4	193.62.193.165:1
10.36	7	2	1	19.4	193.62.193.165:1
10.57	7	2	1	19.4	193.62.193.165:1
10.78	7	2	1	19.4	193.62.193.165:1
10.99	7	2	1	19.4	193.62.193.165:1
11.19	7	2	1	19.4	193.62.193.165:1
11.40	7	2	1	19.4	193.62.193.165:1
11.60	7	2	1	19.4	193.62.193.165:1
11.81	7	2	1	19.4	193.62.193.165:1
12.02	7	2	1	19.4	193.62.193.165:1
12.23	7	2	1	19.4	193.62.193.165:1
12.43	7	2	1	19.4	193.62.193.165:1
12.64	7	2	1	19.4	193.62.193.165:1
12.85	7	2	1	19.4	193.62.193.165:1
13.05	7	2	1	19.4	193.62.193.165:1
13.26	7	2	1	19.4	193.62.193.165:1
13.47	7	2	1	19.4	193.62.193.165:1
13.68	7	2	1	19.4	193.62.193.165:1
13.88	7	2	1	19.4	193.62.193.165:1
14.09	7	2	1	19.4	193.62.193.165:1
14.30	7	2	1	19.4	193.62.193.165:1
14.50	7	2	1	19.4	193.62.193.165:1
14.71	7	2	1	19.4	193.62.193.165:1
14.92	7	2	1	19.4	193.62.193.165:1
15.13	7	2	1	19.4	193.62.193.165:1
15.33	7	2	1	19.4	193.62.193.165:1
15.54	7	2	1	19.4	193.62.193.165:1
15.75	7	2	1	19.4	193.62.193.165:1
15.96	7	2	1	19.4	193.62.193.165:1
16.16	7	2	1	19.4	193.62.193.165:1
16.37	7	2	1	19.4	193.62.193.165:1
16.58	7	2	1	19.4	193.62.193.165:1
16.79	7	2	1	19.4	193.62.193.165:1
17.00	7	2	1	19.4	193.62.193.165:1
17.20	7	2	1	19.4	193.62.193.165:1
17.41	7	2	1	19.4	193.62.193.165:1
17.62	7	2	1	19.4	193.62.193.165:1
17.83	7	2	1	19.4	193.62.193.165:1
18.03	7	2	1	19.4	193.62.193.165:1
18.24	7	2	1	19.4	193.62.193.165:1
18.45	7	2	1	19.4	193.62.193.165:1
18.65	7	2	1	19.4	193.62.193.165:1
18.86	7	2	1	19.4	193.62.193.165:1
19.07	7	2	1	19.4	193.62.193.165:1
19.28	7	2	1	19.4	193.62.193.165:1
19.48	7	2	1	19.4	193.62.193.165:1
19.69	7	2	1	19.4	193.62.193.165:1
19.90	7	2	1	19.4	193.62.193.165:1
20.10	7	2	1	19.4	193.62.193.165:1
20.31	7	2	1	19.4	193.62.193.165:1
20.52	7	2	1	19.4	193.62.193.165:1
20.73	7	2	1	19.4	193.62.193.165:1
20.93	7	2	1	19.4	193.62.193.165:1
21.14	7	2	1	19.4	193.62.193.165:1
21.34	7	2	1	19.4	193.62.193.165:1
21.55	7	2	1	19.4	193.62.193.165:1
21.76	7	2	1	19.4	193.62.193.165:1
